65,1,9,2
63,1,9,2
74,1,9,2
71,1,9,2
66,1,9,2
68,1,9,2
66,1,9,1
65,1,9,2
78,1,9,2
80,1,9,2
80,1,9,2
68,1,9,1
79,1,9,2
70,1,9,1
73,1,9,2
77,1,9,2
66,1,9,2
69,1,9,2
65,1,9,2
74,1,9,2
77,1,9,2
70,1,9,2
66,1,9,2
73,1,9,2
79,1,9,2
71,1,9,2
70,1,9,1
75,1,9,1
77,1,9,2
73,1,9,2
64,1,9,2
65,1,9,2
74,1,9,2
70,1,9,2
72,1,9,1
74,1,9,2
69,1,9,2
63,1,9,2
72,1,9,1
67,1,9,2
73,1,14,2
71,1,14,2
62,1,14,2
70,1,14,1
70,1,14,1
65,1,14,2
75,1,14,1
70,1,14,2
77,1,14,2
70,1,14,2
77,1,14,2
77,1,14,1
69,1,14,2
69,1,14,2
68,1,14,1
64,1,14,2
74,1,14,2
65,1,14,2
76,1,14,1
67,1,14,1
66,1,14,2
79,1,14,2
75,1,14,2
63,1,14,2
79,1,14,2
65,1,14,2
66,1,14,2
77,1,14,2
73,1,14,2
69,1,14,2
72,1,14,1
74,1,14,1
70,1,14,2
78,1,14,2
69,1,14,2
73,1,14,2
76,1,14,1
61,1,14,2
66,1,14,2
63,1,14,2
68,1,14,2
74,1,14,2
70,1,14,2
76,1,14,1
78,1,14,2
75,5,11,2
69,5,11,1
78,5,11,2
66,5,11,1
64,5,11,2
67,5,11,2
78,5,11,1
73,5,11,1
75,5,11,1
73,5,11,1
63,5,11,2
80,5,11,1
72,5,11,1
76,5,11,2
68,5,11,1
62,5,11,2
70,5,11,2
63,5,11,2
76,5,11,2
78,5,11,1
67,5,11,1
76,5,11,2
66,5,11,1
80,5,11,1
64,5,11,2
70,5,11,2
77,5,11,1
72,5,11,2
74,5,11,2
61,5,11,1
64,5,11,2
68,5,11,2
72,5,11,2
80,5,11,2
73,5,11,2
68,5,11,2
78,5,11,2
78,5,11,2
79,5,11,1
62,5,11,2
77,5,11,1
70,5,11,2
67,5,11,1
67,5,11,1
61,5,11,2
80,9,12,1
69,9,12,2
62,9,12,1
72,9,12,2
67,9,12,1
76,9,12,1
70,9,12,2
75,9,12,1
77,9,12,1
75,9,12,1
80,9,12,2
70,9,12,1
74,9,12,1
62,9,12,1
76,9,12,2
67,9,12,1
61,9,12,1
78,9,12,1
77,9,12,1
61,9,12,1
76,9,12,2
62,9,12,1
66,9,12,1
63,9,12,1
76,9,12,1
65,9,12,1
80,9,12,2
68,9,12,2
71,9,12,2
67,9,12,1
66,9,12,1
79,9,12,1
71,9,12,1
65,9,12,1
77,9,12,1
63,9,12,1
80,9,12,1
72,9,12,2
77,9,12,1
69,9,12,2
76,9,12,2
80,9,12,1
72,9,12,2
71,9,12,1
76,9,12,1
64,4,14,2
63,4,14,1
77,4,14,1
74,4,14,1
71,4,14,2
70,4,14,1
70,4,14,1
69,4,14,2
80,4,14,2
70,4,14,1
76,4,14,1
70,4,14,1
70,4,14,1
79,4,14,1
77,4,14,1
63,4,14,1
80,4,14,1
73,4,14,1
76,4,14,1
76,4,14,1
67,4,14,2
69,4,14,1
80,4,14,1
67,4,14,1
66,4,14,1
73,4,14,1
63,4,14,1
78,4,14,1
77,4,14,1
65,4,14,2
77,4,14,2
65,4,14,2
68,4,14,1
76,4,14,2
63,4,14,1
77,4,14,1
61,4,14,1
80,4,14,1
65,4,14,2
69,4,14,2
80,4,14,1
77,4,14,2
76,4,14,1
78,4,14,1
79,4,14,2
72,8,13,1
75,8,13,1
79,8,13,1
63,8,13,2
62,8,13,2
65,8,13,2
80,8,13,2
80,8,13,1
64,8,13,1
62,8,13,2
70,8,13,2
67,8,13,1
79,8,13,2
69,8,13,2
73,8,13,1
74,8,13,2
79,8,13,2
71,8,13,1
73,8,13,1
75,8,13,1
75,8,13,1
64,8,13,2
74,8,13,2
68,8,13,2
74,8,13,2
66,8,13,1
67,8,13,1
61,8,13,2
63,8,13,2
69,8,13,1
80,8,13,2
72,8,13,2
74,8,13,2
73,8,13,2
77,8,13,2
64,8,13,1
64,8,13,1
70,8,13,1
67,8,13,1
80,8,13,1
63,8,13,1
80,8,13,1
79,8,13,1
67,8,13,1
65,8,13,2
70,3,11,2
75,3,11,2
69,3,11,1
66,3,11,1
75,3,11,1
61,3,11,2
63,3,11,2
73,3,11,2
78,3,11,2
73,3,11,2
74,3,11,2
70,3,11,1
74,3,11,2
61,3,11,1
68,3,11,2
78,3,11,2
73,3,11,2
78,3,11,2
67,3,11,1
72,3,11,2
66,3,11,1
69,3,11,2
80,3,11,1
73,3,11,2
68,3,11,1
75,3,11,1
80,3,11,2
73,3,11,2
74,3,11,2
77,3,11,2
61,3,11,2
63,3,11,2
65,3,11,1
62,3,11,2
67,3,11,2
71,3,11,1
74,3,11,2
69,3,11,1
63,3,11,2
62,3,11,2
71,3,11,1
62,3,11,2
73,3,11,2
62,3,11,2
71,3,11,2
66,12,13,2
79,12,13,2
67,12,13,2
68,12,13,2
67,12,13,2
68,12,13,2
65,12,13,2
70,12,13,2
72,12,13,1
74,12,13,1
69,12,13,2
73,12,13,2
65,12,13,2
70,12,13,1
75,12,13,2
79,12,13,2
66,12,13,2
71,12,13,1
77,12,13,1
76,12,13,2
75,12,13,2
63,12,13,2
66,12,13,2
75,12,13,2
71,12,13,1
64,12,13,2
67,12,13,2
63,12,13,2
76,12,13,2
71,12,13,1
74,12,13,2
75,12,13,2
79,12,13,2
71,12,13,1
68,12,13,1
80,12,13,2
73,12,13,2
67,12,13,2
74,12,13,2
79,12,13,2
68,12,13,2
63,12,13,2
62,12,13,2
62,12,13,2
61,12,13,2
66,3,9,2
77,3,9,2
74,3,9,2
66,3,9,1
69,3,9,2
74,3,9,1
61,3,9,1
79,3,9,2
72,3,9,1
67,3,9,2
63,3,9,2
63,3,9,1
64,3,9,2
68,3,9,2
74,3,9,1
71,3,9,1
65,3,9,2
73,3,9,2
77,3,9,2
61,3,9,2
64,3,9,2
76,3,9,2
79,3,9,2
69,3,9,2
76,3,9,1
67,3,9,2
68,3,9,1
69,3,9,2
71,3,9,1
69,3,9,2
77,3,9,2
67,3,9,1
76,3,9,1
74,3,9,2
61,3,9,2
64,3,9,2
61,3,9,2
80,3,9,2
71,3,9,1
74,3,9,2
68,3,9,2
70,3,9,1
67,3,9,2
69,3,9,1
75,3,9,2
72,6,7,1
63,6,7,1
75,6,7,2
76,6,7,1
79,6,7,1
75,6,7,1
67,6,7,1
64,6,7,1
61,6,7,2
68,6,7,1
63,6,7,1
78,6,7,1
79,6,7,1
63,6,7,2
73,6,7,1
75,6,7,1
79,6,7,1
75,6,7,1
63,6,7,1
61,6,7,2
62,6,7,1
78,6,7,1
77,6,7,2
62,6,7,2
67,6,7,1
63,6,7,2
74,6,7,1
71,6,7,2
63,6,7,2
76,6,7,2
63,6,7,1
66,6,7,1
61,6,7,2
79,6,7,1
76,6,7,2
76,6,7,1
68,6,7,2
73,6,7,1
65,6,7,2
68,6,7,1
74,6,7,1
63,6,7,1
65,6,7,1
63,6,7,1
75,6,7,1
73,1,13,2
79,1,13,1
69,1,13,2
73,1,13,1
77,1,13,2
80,1,13,1
61,1,13,2
79,1,13,1
78,1,13,2
64,1,13,2
76,1,13,2
77,1,13,1
65,1,13,2
78,1,13,2
67,1,13,2
74,1,13,2
78,1,13,2
64,1,13,2
77,1,13,2
68,1,13,2
65,1,13,1
76,1,13,2
74,1,13,2
79,1,13,2
64,1,13,2
78,1,13,2
75,1,13,2
63,1,13,2
64,1,13,2
65,1,13,2
77,1,13,2
62,1,13,2
65,1,13,2
80,1,13,2
65,1,13,2
61,1,13,2
64,1,13,2
74,1,13,2
74,1,13,2
63,1,13,2
74,1,13,2
80,1,13,2
61,1,13,2
66,1,13,2
72,1,13,1
62,11,14,1
61,11,14,1
75,11,14,2
71,11,14,1
70,11,14,1
75,11,14,1
72,11,14,2
69,11,14,1
63,11,14,1
70,11,14,1
71,11,14,1
70,11,14,1
72,11,14,1
72,11,14,2
69,11,14,1
69,11,14,2
70,11,14,1
68,11,14,1
70,11,14,1
69,11,14,2
75,11,14,2
77,11,14,1
67,11,14,2
71,11,14,1
76,11,14,1
71,11,14,1
70,11,14,1
68,11,14,1
72,11,14,2
68,11,14,1
75,11,14,1
73,11,14,1
70,11,14,1
61,11,14,2
77,11,14,2
63,11,14,1
74,11,14,1
80,11,14,1
78,11,14,1
71,11,14,2
76,11,14,1
77,11,14,1
67,11,14,1
77,11,14,2
72,11,14,2
78,5,14,2
68,5,14,2
67,5,14,1
79,5,14,1
69,5,14,2
72,5,14,2
70,5,14,2
63,5,14,1
69,5,14,1
72,5,14,1
76,5,14,2
64,5,14,1
69,5,14,2
64,5,14,2
69,5,14,1
69,5,14,2
72,5,14,2
74,5,14,1
71,5,14,2
68,5,14,2
78,5,14,2
76,5,14,2
69,5,14,1
65,5,14,2
68,5,14,1
68,5,14,1
68,5,14,1
70,5,14,1
78,5,14,1
78,5,14,2
75,5,14,2
74,5,14,1
65,5,14,1
71,5,14,1
61,5,14,1
79,5,14,2
68,5,14,2
67,5,14,1
74,5,14,1
68,5,14,1
73,5,14,1
64,5,14,2
77,5,14,1
75,5,14,1
61,5,14,2
61,1,2,1
79,1,2,2
69,1,2,1
61,1,2,2
62,1,2,1
62,1,2,1
69,1,2,2
68,1,2,2
61,1,2,1
80,1,2,1
67,1,2,2
79,1,2,1
65,1,2,2
76,1,2,2
62,1,2,2
67,1,2,1
63,1,2,1
64,1,2,1
69,1,2,2
70,1,2,1
72,1,2,2
63,1,2,1
63,1,2,2
65,1,2,2
74,1,2,2
75,1,2,1
65,1,2,2
65,1,2,1
61,1,2,1
70,1,2,1
80,1,2,1
79,1,2,2
61,1,2,1
63,1,2,1
69,1,2,1
72,1,2,2
69,1,2,1
62,1,2,1
80,1,2,2
61,1,2,2
70,1,2,1
70,1,2,1
73,1,2,1
71,1,2,1
79,1,2,2
62,9,11,1
72,9,11,1
61,9,11,1
69,9,11,1
63,9,11,2
76,9,11,2
61,9,11,1
74,9,11,2
80,9,11,2
63,9,11,2
76,9,11,2
70,9,11,2
72,9,11,2
71,9,11,2
69,9,11,1
71,9,11,1
63,9,11,1
78,9,11,2
80,9,11,2
71,9,11,2
75,9,11,1
61,9,11,1
63,9,11,2
70,9,11,1
73,9,11,1
79,9,11,2
71,9,11,2
80,9,11,2
77,9,11,1
67,9,11,1
80,9,11,2
70,9,11,1
78,9,11,1
68,9,11,1
62,9,11,1
79,9,11,1
72,9,11,2
65,9,11,2
78,9,11,1
64,9,11,1
62,9,11,1
62,9,11,1
75,9,11,2
63,9,11,2
64,9,11,1
71,3,4,1
72,3,4,1
79,3,4,2
68,3,4,2
79,3,4,2
69,3,4,2
61,3,4,2
65,3,4,2
67,3,4,2
75,3,4,2
79,3,4,1
79,3,4,1
64,3,4,1
70,3,4,1
65,3,4,2
80,3,4,2
68,3,4,2
71,3,4,2
75,3,4,2
65,3,4,2
77,3,4,2
77,3,4,1
75,3,4,2
70,3,4,1
76,3,4,1
72,3,4,1
79,3,4,2
75,3,4,2
63,3,4,2
78,3,4,2
64,3,4,1
72,3,4,1
70,3,4,1
66,3,4,2
73,3,4,2
63,3,4,2
80,3,4,2
68,3,4,1
75,3,4,2
67,3,4,2
64,3,4,2
65,3,4,2
75,3,4,2
73,3,4,2
70,3,4,2
66,2,3,2
63,2,3,2
64,2,3,2
75,2,3,2
77,2,3,1
66,2,3,2
80,2,3,1
67,2,3,1
71,2,3,2
77,2,3,2
70,2,3,2
73,2,3,2
75,2,3,1
77,2,3,1
64,2,3,1
71,2,3,2
79,2,3,2
64,2,3,1
78,2,3,2
74,2,3,2
79,2,3,1
68,2,3,2
71,2,3,2
80,2,3,2
66,2,3,1
65,2,3,2
71,2,3,2
76,2,3,2
74,2,3,2
71,2,3,2
68,2,3,2
78,2,3,1
75,2,3,2
68,2,3,1
67,2,3,2
80,2,3,2
69,2,3,2
74,2,3,2
64,2,3,1
68,2,3,2
63,2,3,2
65,2,3,2
70,2,3,2
66,2,3,2
78,2,3,1
69,3,8,2
66,3,8,2
64,3,8,2
71,3,8,2
78,3,8,1
63,3,8,2
71,3,8,2
62,3,8,2
70,3,8,1
74,3,8,2
64,3,8,2
72,3,8,1
80,3,8,2
65,3,8,1
76,3,8,2
65,3,8,1
72,3,8,2
63,3,8,2
79,3,8,2
73,3,8,2
67,3,8,2
65,3,8,2
75,3,8,2
78,3,8,1
67,3,8,1
80,3,8,2
73,3,8,2
66,3,8,2
67,3,8,2
77,3,8,2
78,3,8,1
73,3,8,2
79,3,8,1
65,3,8,1
66,3,8,1
76,3,8,2
63,3,8,2
67,3,8,2
74,3,8,2
78,3,8,1
68,3,8,2
62,3,8,2
69,3,8,2
71,3,8,2
70,3,8,1
70,3,14,1
72,3,14,1
68,3,14,1
69,3,14,1
70,3,14,2
62,3,14,2
69,3,14,1
69,3,14,2
72,3,14,1
70,3,14,2
78,3,14,2
69,3,14,2
73,3,14,2
78,3,14,2
70,3,14,1
77,3,14,2
70,3,14,1
70,3,14,1
70,3,14,1
66,3,14,2
62,3,14,1
78,3,14,2
79,3,14,2
62,3,14,2
78,3,14,1
78,3,14,2
77,3,14,2
72,3,14,2
73,3,14,2
67,3,14,2
66,3,14,2
66,3,14,2
65,3,14,2
62,3,14,2
77,3,14,1
80,3,14,1
61,3,14,2
80,3,14,1
72,3,14,1
80,3,14,1
78,3,14,1
71,3,14,1
80,3,14,2
72,3,14,2
72,3,14,2
73,6,11,2
65,6,11,2
79,6,11,2
71,6,11,2
74,6,11,2
78,6,11,2
79,6,11,2
72,6,11,2
74,6,11,1
71,6,11,2
71,6,11,1
73,6,11,1
73,6,11,2
77,6,11,2
72,6,11,1
61,6,11,2
69,6,11,2
68,6,11,2
68,6,11,1
78,6,11,2
62,6,11,2
80,6,11,1
63,6,11,2
63,6,11,2
79,6,11,2
80,6,11,1
67,6,11,1
74,6,11,2
70,6,11,2
77,6,11,2
75,6,11,2
77,6,11,2
69,6,11,2
75,6,11,2
65,6,11,2
65,6,11,2
69,6,11,2
65,6,11,2
76,6,11,2
79,6,11,2
74,6,11,2
67,6,11,1
79,6,11,1
69,6,11,1
69,6,11,1
68,11,13,1
71,11,13,1
71,11,13,1
69,11,13,1
63,11,13,1
80,11,13,2
78,11,13,2
66,11,13,1
76,11,13,1
72,11,13,1
72,11,13,1
70,11,13,1
75,11,13,1
76,11,13,1
66,11,13,2
78,11,13,2
62,11,13,2
66,11,13,2
79,11,13,1
64,11,13,2
77,11,13,2
77,11,13,2
61,11,13,2
75,11,13,1
61,11,13,2
77,11,13,2
78,11,13,1
71,11,13,1
67,11,13,2
78,11,13,1
61,11,13,2
68,11,13,2
71,11,13,1
72,11,13,1
63,11,13,1
64,11,13,1
63,11,13,2
74,11,13,1
75,11,13,1
77,11,13,1
64,11,13,1
79,11,13,1
78,11,13,1
62,11,13,2
80,11,13,1
71,6,8,2
71,6,8,2
77,6,8,1
67,6,8,2
70,6,8,2
61,6,8,2
63,6,8,1
64,6,8,2
73,6,8,2
80,6,8,2
65,6,8,2
75,6,8,2
64,6,8,2
65,6,8,2
70,6,8,2
68,6,8,2
74,6,8,2
70,6,8,1
65,6,8,2
63,6,8,1
75,6,8,2
71,6,8,1
69,6,8,2
74,6,8,2
70,6,8,2
69,6,8,2
77,6,8,1
75,6,8,2
62,6,8,2
78,6,8,2
67,6,8,2
64,6,8,2
61,6,8,1
76,6,8,2
64,6,8,2
75,6,8,2
74,6,8,1
77,6,8,2
77,6,8,2
66,6,8,2
71,6,8,2
69,6,8,2
70,6,8,1
77,6,8,2
70,6,8,2
75,3,7,1
64,3,7,1
77,3,7,2
76,3,7,1
68,3,7,2
62,3,7,2
74,3,7,1
65,3,7,2
77,3,7,2
62,3,7,2
73,3,7,2
75,3,7,2
62,3,7,1
65,3,7,1
80,3,7,1
61,3,7,2
78,3,7,2
63,3,7,2
77,3,7,1
71,3,7,1
74,3,7,1
62,3,7,2
62,3,7,2
76,3,7,1
72,3,7,1
65,3,7,1
74,3,7,2
73,3,7,2
67,3,7,1
78,3,7,1
63,3,7,1
77,3,7,2
63,3,7,2
75,3,7,1
80,3,7,1
68,3,7,1
63,3,7,2
79,3,7,1
71,3,7,1
80,3,7,1
80,3,7,1
80,3,7,1
74,3,7,1
67,3,7,1
64,3,7,2
75,1,4,2
77,1,4,2
80,1,4,2
67,1,4,2
70,1,4,1
71,1,4,2
65,1,4,2
80,1,4,2
74,1,4,2
63,1,4,2
70,1,4,1
64,1,4,2
77,1,4,1
62,1,4,2
68,1,4,1
78,1,4,2
73,1,4,2
68,1,4,2
69,1,4,2
76,1,4,2
77,1,4,2
77,1,4,2
65,1,4,1
80,1,4,1
71,1,4,2
71,1,4,2
80,1,4,2
63,1,4,2
70,1,4,2
77,1,4,2
76,1,4,2
78,1,4,2
77,1,4,2
64,1,4,2
63,1,4,2
64,1,4,2
69,1,4,2
75,1,4,2
66,1,4,2
65,1,4,2
80,1,4,2
72,1,4,2
73,1,4,2
80,1,4,1
64,1,4,2
78,9,7,2
80,9,7,1
65,9,7,2
80,9,7,1
79,9,7,1
80,9,7,1
61,9,7,1
61,9,7,1
73,9,7,2
80,9,7,1
79,9,7,2
65,9,7,1
68,9,7,2
63,9,7,2
67,9,7,2
75,9,7,1
75,9,7,1
78,9,7,1
72,9,7,1
61,9,7,1
71,9,7,1
67,9,7,1
68,9,7,1
71,9,7,2
72,9,7,2
78,9,7,1
78,9,7,1
74,9,7,1
78,9,7,1
61,9,7,1
79,9,7,1
71,9,7,2
77,9,7,1
72,9,7,1
78,9,7,1
68,9,7,1
74,9,7,1
80,9,7,1
67,9,7,1
79,9,7,1
77,9,7,1
65,9,7,1
77,9,7,1
62,9,7,1
77,9,7,1
79,2,5,1
63,2,5,2
70,2,5,1
78,2,5,2
63,2,5,2
69,2,5,2
69,2,5,2
76,2,5,2
62,2,5,2
66,2,5,1
73,2,5,1
65,2,5,2
61,2,5,2
66,2,5,2
63,2,5,2
67,2,5,1
80,2,5,2
71,2,5,2
68,2,5,2
74,2,5,2
62,2,5,2
65,2,5,2
64,2,5,2
64,2,5,1
74,2,5,2
77,2,5,2
76,2,5,1
76,2,5,1
71,2,5,2
74,2,5,2
67,2,5,2
62,2,5,2
71,2,5,2
68,2,5,1
77,2,5,2
67,2,5,2
76,2,5,2
76,2,5,2
78,2,5,2
75,2,5,2
61,2,5,2
74,2,5,2
70,2,5,2
61,2,5,2
69,2,5,2
62,3,6,2
75,3,6,1
68,3,6,1
78,3,6,1
73,3,6,2
65,3,6,2
79,3,6,2
75,3,6,1
79,3,6,2
69,3,6,1
62,3,6,1
70,3,6,1
70,3,6,1
80,3,6,1
69,3,6,1
70,3,6,1
67,3,6,2
64,3,6,2
67,3,6,1
71,3,6,2
69,3,6,1
65,3,6,2
79,3,6,2
79,3,6,2
69,3,6,1
72,3,6,1
72,3,6,2
73,3,6,2
68,3,6,1
72,3,6,2
66,3,6,1
69,3,6,2
76,3,6,2
78,3,6,2
61,3,6,2
66,3,6,1
79,3,6,1
61,3,6,2
79,3,6,2
62,3,6,1
64,3,6,1
78,3,6,2
75,3,6,2
77,3,6,2
76,3,6,2
70,5,6,1
76,5,6,2
62,5,6,2
70,5,6,1
72,5,6,2
78,5,6,2
67,5,6,2
74,5,6,1
65,5,6,1
79,5,6,1
62,5,6,1
72,5,6,1
67,5,6,2
69,5,6,1
69,5,6,1
72,5,6,2
78,5,6,2
69,5,6,2
65,5,6,1
79,5,6,1
76,5,6,1
62,5,6,1
76,5,6,1
67,5,6,1
77,5,6,1
72,5,6,2
69,5,6,1
64,5,6,2
71,5,6,1
74,5,6,2
68,5,6,1
72,5,6,2
71,5,6,1
62,5,6,2
79,5,6,1
75,5,6,1
68,5,6,1
67,5,6,2
74,5,6,1
67,5,6,1
78,5,6,2
80,5,6,2
70,5,6,1
72,5,6,1
69,5,6,1
70,5,9,2
75,5,9,2
80,5,9,1
65,5,9,1
64,5,9,2
65,5,9,1
62,5,9,2
73,5,9,1
61,5,9,2
69,5,9,2
62,5,9,2
72,5,9,1
77,5,9,2
72,5,9,2
71,5,9,1
73,5,9,1
75,5,9,1
72,5,9,1
78,5,9,2
65,5,9,1
64,5,9,2
79,5,9,2
69,5,9,1
67,5,9,2
63,5,9,1
72,5,9,1
78,5,9,2
77,5,9,2
64,5,9,2
73,5,9,2
69,5,9,1
63,5,9,1
69,5,9,2
67,5,9,2
79,5,9,2
63,5,9,1
66,5,9,1
77,5,9,2
72,5,9,2
72,5,9,2
61,5,9,2
79,5,9,2
73,5,9,1
71,5,9,2
72,5,9,1
69,4,10,1
79,4,10,2
62,4,10,1
70,4,10,1
73,4,10,1
77,4,10,1
61,4,10,1
69,4,10,2
67,4,10,1
67,4,10,1
61,4,10,1
77,4,10,1
64,4,10,1
75,4,10,1
69,4,10,1
63,4,10,1
70,4,10,2
78,4,10,1
71,4,10,1
80,4,10,1
72,4,10,1
65,4,10,1
63,4,10,1
69,4,10,1
71,4,10,1
68,4,10,1
67,4,10,1
79,4,10,1
72,4,10,2
70,4,10,2
61,4,10,1
65,4,10,1
75,4,10,1
80,4,10,2
76,4,10,1
69,4,10,1
73,4,10,1
76,4,10,1
65,4,10,1
74,4,10,1
78,4,10,1
74,4,10,1
77,4,10,2
67,4,10,2
67,4,10,1
70,10,14,1
70,10,14,2
64,10,14,1
70,10,14,2
75,10,14,2
68,10,14,1
77,10,14,2
64,10,14,2
70,10,14,1
70,10,14,2
65,10,14,1
71,10,14,1
78,10,14,1
74,10,14,1
68,10,14,2
73,10,14,2
69,10,14,2
70,10,14,1
78,10,14,2
69,10,14,1
65,10,14,2
76,10,14,2
70,10,14,2
69,10,14,2
71,10,14,2
63,10,14,2
72,10,14,1
78,10,14,2
73,10,14,2
73,10,14,2
80,10,14,1
75,10,14,2
62,10,14,2
73,10,14,1
80,10,14,1
70,10,14,2
79,10,14,2
62,10,14,2
72,10,14,1
